#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 01 10 09 50 321 10.5 13.1  5.17 11.43  8.17 302 1016.7  12.8  13.5 999.0 99.0 99.00
2018 01 10 10 50 319 10.6 12.9  4.92 10.81  8.20 295 1017.2  12.8  13.5 999.0 99.0 99.00
2018 01 10 11 50 317 10.2 12.6  4.62 10.81  8.11 302 1017.5  12.8  13.5 999.0 99.0 99.00
2018 01 10 12 50 315  9.8 12.4  4.24 10.81  7.74 312 1017.9  12.8  13.5 999.0 99.0 99.00
2018 01 10 13 50 324  8.5  9.8  4.30 10.81  8.22 308 1018.7  12.8  13.5 999.0 99.0 99.00
2018 01 10 14 50 321  7.5  9.5  3.82 12.90  8.11 294 1019.7  12.9  13.5 999.0 99.0 99.00
2018 01 10 15 50 302  6.9  8.5  4.01 13.79  8.43 287 1020.7  13.0  13.5 999.0 99.0 99.00
2018 01 10 16 50 302  5.2  6.4  3.59 10.81  8.02 289 1021.6  13.1  13.5 999.0 99.0 99.00
2018 01 10 17 50 297  3.4  4.7  3.48 13.79  8.01 283 1022.7  12.8  13.5 999.0 99.0 99.00
2018 01 10 18 50 262  2.7  3.9  3.16 13.79  7.93 286 1022.9  12.1  13.6 999.0 99.0 99.00
2018 01 10 19 50 226  1.2  1.9  3.19 13.79  8.05 281 1022.5  11.8  13.6 999.0 99.0 99.00
2018 01 10 21 50 148  3.1  4.4  2.85 13.79  8.02 284 1021.0  12.0  13.8 999.0 99.0 99.00
2018 01 10 22 50  95  4.1  5.6  2.54 10.00  8.03 300 1021.2  11.9  13.7 999.0 99.0 99.00
2018 01 10 23 50 104  4.5  6.0  2.69 13.79  8.54 297 1021.3  11.9  13.7 999.0 99.0 99.00
2018 01 11 00 50 111  3.7  5.5  2.81 13.79  8.51 312 1021.8  11.8  13.7 999.0 99.0 99.00
2018 01 11 01 50 142  1.7  2.7  2.36 13.79  8.19 299 1022.1  12.2  13.6 999.0 99.0 99.00
2018 01 11 02 50 205  0.5  1.3  2.59 13.79  8.30 281 1022.5  12.3  13.6 999.0 99.0 99.00
2018 01 11 03 50 255  0.4  1.0  2.57 13.79  8.42 286 1022.7  12.4  13.5 999.0 99.0 99.00
2018 01 11 04 50 359  1.0  2.3  2.51 13.79  8.47 291 1023.2  12.5  13.5 999.0 99.0 99.00
2018 01 11 05 50 323  2.2  3.1  2.32 12.90  7.70 287 1023.4  12.2  13.5 999.0 99.0 99.00
2018 01 11 06 50 339  2.9  4.0  2.46 12.90  8.12 296 1024.2  12.0  13.5 999.0 99.0 99.00
2018 01 11 07 50 327  3.3  4.5  2.33 13.79  8.01 289 1024.2  11.9  13.5 999.0 99.0 99.00
2018 01 11 08 50 352  4.6  5.3  2.28 12.90  8.19 290 1023.9  11.6  13.5 999.0 99.0 99.00
2018 01 11 09 50 353  4.2  5.1  2.16 13.79  8.07 297 1024.2  11.6  13.5 999.0 99.0 99.00
2018 01 11 10 50 353  3.3  4.7  2.17 12.90  8.08 298 1024.7  11.5  13.5 999.0 99.0 99.00
2018 01 11 11 50 346  3.1  4.6  2.06 12.90  8.24 306 1024.4  11.5  13.4 999.0 99.0 99.00
2018 01 11 12 50 350  3.0  4.3  2.15 10.00  8.39 303 1024.6  11.3  13.4 999.0 99.0 99.00
2018 01 11 13 50 320  2.9  4.4  2.19 12.90  8.68 301 1024.9  11.2  13.4 999.0 99.0 99.00
2018 01 11 14 50 344  2.6  3.9  2.32 12.90  8.55 296 1025.7  11.0  13.3 999.0 99.0 99.00
2018 01 11 15 50 338  2.7  3.5  2.64 19.05  9.24 298 1026.3  10.9  13.3 999.0 99.0 99.00
2018 01 11 16 50 332  3.7  4.7  2.75 19.05  9.34 303 1027.2  11.1  13.3 999.0 99.0 99.00
2018 01 11 17 50 353  3.4  4.5  2.64 19.05  8.88 298 1027.9  11.0  13.3 999.0 99.0 99.00
2018 01 11 18 50 346  3.8  5.1  2.99 19.05  9.40 298 1027.7  11.0  13.3 999.0 99.0 99.00
2018 01 11 19 50   7  3.3  4.5  2.77 19.05  8.93 299 1026.9  11.2  13.4 999.0 99.0 99.00
2018 01 11 20 50   1  2.9  3.8  3.03 19.05  9.45 302 1025.6  11.7  13.4 999.0 99.0 99.00
2018 01 11 21 50 340  1.4  2.2  2.95 19.05  9.65 297 1024.6  12.4  13.6 999.0 99.0 99.00
2018 01 11 22 50 316  4.9  6.2  2.65 19.05  9.16 293 1024.9  11.6  13.6 999.0 99.0 99.00
2018 01 11 23 50 323  5.8  7.1  2.74 19.05  9.79 301 1024.6  11.4  13.6 999.0 99.0 99.00
2018 01 12 00 50 337  5.2  6.6  2.78 19.05  9.85 305 1025.0  11.9  13.6 999.0 99.0 99.00
2018 01 12 01 50 332  7.6  9.0  3.34 19.05 10.46 308 1025.0  12.6  13.5 999.0 99.0 99.00
2018 01 12 02 50 327  7.9  9.2  2.98 19.05  9.08 315 1025.3  12.8  13.5 999.0 99.0 99.00
2018 01 12 03 50 328  8.5 10.2  3.01 17.39  8.85 308 1025.5  13.2  13.4 999.0 99.0 99.00
2018 01 12 04 50 326  8.7 10.5  3.10 17.39  9.17 313 1025.6  13.3  13.4 999.0 99.0 99.00
2018 01 12 05 50 332  7.4  9.0  2.95 17.39  8.72 315 1026.0  13.3  13.3 999.0 99.0 99.00
2018 01 12 06 50 342  7.6  9.1  2.91 17.39  8.74 314 1026.2  13.4  13.3 999.0 99.0 99.00
2018 01 12 07 50 349  8.3  9.8  3.17 17.39  8.89 307 1025.8  13.1  13.3 999.0 99.0 99.00
2018 01 12 08 50 341  7.8  9.0  3.01 17.39  8.73 302 1025.7  12.1  13.3 999.0 99.0 99.00
2018 01 12 09 50 336  7.1  8.6  2.67 17.39  8.61 298 1025.9  11.8  13.3 999.0 99.0 99.00
2018 01 12 10 50 344  7.1  8.6  2.81 17.39  8.57 305 1026.0  11.9  13.3 999.0 99.0 99.00
2018 01 12 11 50 342  7.6  8.8  2.67 17.39  8.28 300 1025.8  12.1  13.3 999.0 99.0 99.00
2018 01 12 12 50 351  6.5  8.3  3.16 17.39  9.27 309 1025.7  12.5  13.3 999.0 99.0 99.00
2018 01 12 13 50 355  7.7  9.1  2.44 17.39  8.02 307 1026.0  12.2  13.2 999.0 99.0 99.00
2018 01 12 14 50 342  8.1  9.1  2.63 17.39  8.05 313 1026.1  11.9  13.2 999.0 99.0 99.00
2018 01 12 15 50 346  6.1  7.7  2.50 17.39  7.80 304 1026.6  12.7  13.2 999.0 99.0 99.00
2018 01 12 16 50  40  3.4  4.1  3.03 16.00  9.71 311 1027.4  12.9  13.2 999.0 99.0 99.00
2018 01 12 17 50  28  1.8  2.6  3.20 16.00 10.33 312 1027.8  13.4  13.2 999.0 99.0 99.00
2018 01 12 18 50 317  1.7  3.2  2.53 16.00  8.89 305 1027.9  13.7  13.3 999.0 99.0 99.00
2018 01 12 19 50 339  4.8  6.0  3.27 16.00 10.09 298 1026.7  13.6  13.4 999.0 99.0 99.00
2018 01 12 20 50 330  6.7  8.5  3.20 16.00  9.97 292 1025.3  13.4  13.3 999.0 99.0 99.00
2018 01 12 21 50 326  7.4  9.2  3.58 16.00 10.33 297 1024.5  13.5  13.4 999.0 99.0 99.00
2018 01 12 22 50 329  8.8 10.5  3.17 16.00  8.67 303 1024.0  14.0  13.4 999.0 99.0 99.00
2018 01 12 23 50 326  9.1 11.3  3.66 16.00  9.68 309 1024.0  13.4  13.3 999.0 99.0 99.00
2018 01 13 00 50 339  9.1 11.5  3.41 14.81  8.59 315 1023.8  13.4  13.3 999.0 99.0 99.00
2018 01 13 01 50 337  9.1 10.9  3.48 16.00  8.59 307 1024.1  12.8  13.3 999.0 99.0 99.00
2018 01 13 02 50 346  8.1  9.6  3.38 14.81  8.74 320 1024.0  13.4  13.3 999.0 99.0 99.00
2018 01 13 03 50 347  8.0  9.8  3.84 14.81  9.29 318 1023.8  13.5  13.3 999.0 99.0 99.00
2018 01 13 04 50 360  7.4  8.7  3.61 12.90  9.03 322 1023.9  13.3  13.4 999.0 99.0 99.00
2018 01 13 05 50   5  6.1  7.8  3.51 14.81  8.99 308 1024.2  13.3  13.5 999.0 99.0 99.00
2018 01 13 06 50  12  4.3  5.3  3.10 12.12  8.95 327 1024.1  13.3  13.5 999.0 99.0 99.00
2018 01 13 07 50  36  2.1  3.4  3.57 12.90  9.44 322 1024.0  13.6  13.5 999.0 99.0 99.00
2018 01 13 08 50  79  5.2  6.9  3.54 13.79  9.40 312 1023.4  13.1  13.4 999.0 99.0 99.00
2018 01 13 09 50  83  5.9  7.6  3.29 12.90  8.52 311 1022.9  12.9  13.4 999.0 99.0 99.00
2018 01 13 10 50  77  6.9  8.9  3.49 12.12  8.89 312 1022.6  13.0  13.3 999.0 99.0 99.00
2018 01 13 11 50  70  7.5  9.2  3.34 12.90  8.56 308 1021.8  12.7  13.3 999.0 99.0 99.00
2018 01 13 12 50  67  6.1  8.0  3.22 10.81  8.68 308 1021.3  12.7  13.3 999.0 99.0 99.00
2018 01 13 13 50  64  4.8  6.1  3.20 12.12  8.90 312 1021.4  13.1  13.3 999.0 99.0 99.00
2018 01 13 14 50  62  5.4  6.9  3.32 14.81  9.22 307 1021.6  12.7  13.3 999.0 99.0 99.00
2018 01 13 15 50  64  4.0  5.3  3.07 14.81  9.04 311 1021.8  12.4  13.3 999.0 99.0 99.00
2018 01 13 16 50  76  5.8  7.3  3.07 14.81  8.75 302 1021.9  13.2  13.3 999.0 99.0 99.00
2018 01 13 17 50  79  5.9  7.2  2.92 14.81  8.45 305 1022.1  13.6  13.3 999.0 99.0 99.00
2018 01 13 18 50  92  6.8  9.4  2.73 14.81  8.18 307 1021.8  13.6  13.3 999.0 99.0 99.00
2018 01 13 19 50  97  6.9  8.7  2.78 14.81  8.24 294 1020.9  14.0  13.3 999.0 99.0 99.00
2018 01 13 21 50  97  6.0  7.4  2.71 13.79  8.57 300 1019.3  15.3  13.4 999.0 99.0 99.00
2018 01 13 22 50  93  4.1  5.1  2.59 13.79  8.72 296 1019.0  15.5  13.4 999.0 99.0 99.00
2018 01 13 23 50  93  4.0  5.4  2.33 14.81  8.66 293 1018.9  15.8  13.4 999.0 99.0 99.00
2018 01 14 00 50  95  3.3  4.5  2.26 13.79  9.14 309 1018.7  15.8  13.4 999.0 99.0 99.00
2018 01 14 01 50  40  3.2  4.1  2.37 12.90  9.61 300 1018.6  14.7  13.4 999.0 99.0 99.00
2018 01 14 02 50  61  3.4  4.3  2.08 12.90  9.37 297 1018.8  14.8  13.4 999.0 99.0 99.00
2018 01 14 03 50  82  4.6  6.3  1.97 12.90  9.39 298 1018.9  15.3  13.3 999.0 99.0 99.00
2018 01 14 04 50  84  4.9  6.2  2.09 12.12  9.83 301 1019.4  15.3  13.3 999.0 99.0 99.00
2018 01 14 05 50  79  4.5  5.8  2.08 12.90  9.44 300 1019.3  14.6  13.3 999.0 99.0 99.00
2018 01 14 06 50  87  6.3  7.8  1.93 14.81  9.25 290 1019.2  15.0  13.4 999.0 99.0 99.00
2018 01 14 07 50  91  6.0  7.9  1.99 16.00  8.79 301 1019.4  14.5  13.4 999.0 99.0 99.00
2018 01 14 08 50  94  6.2  7.7  1.89 13.79  8.29 285 1019.3  14.6  13.5 999.0 99.0 99.00
2018 01 14 09 50  90  7.3  8.6  2.13 16.00  8.47 293 1018.6  14.2  13.5 999.0 99.0 99.00
2018 01 14 10 50  97  8.0  9.7  2.06 14.81  7.79 308 1018.4  14.3  13.5 999.0 99.0 99.00
2018 01 14 11 50  91  7.5  9.4  2.13 16.00  8.19 296 1017.8  14.0  13.5 999.0 99.0 99.00
2018 01 14 12 50  86  7.0  8.5  1.89 14.81  7.56 303 1017.4  14.2  13.5 999.0 99.0 99.00
2018 01 14 13 50  91  6.1  7.7  1.83 13.79  7.52 303 1017.7  14.1  13.5 999.0 99.0 99.00
2018 01 14 14 50  95  6.0  7.8  2.07 13.79  8.59 293 1018.1  14.3  13.5 999.0 99.0 99.00
2018 01 14 15 50 101  6.6  8.5  1.89 14.81  8.22 295 1018.5  14.4  13.5 999.0 99.0 99.00
2018 01 14 16 50  97  6.6  8.3  1.88 14.81  8.25 287 1019.5  14.1  13.5 999.0 99.0 99.00
2018 01 14 17 50  96  6.7  8.6  1.78 14.81  8.02 285 1020.0  13.8  13.5 999.0 99.0 99.00
2018 01 14 18 50  95  6.9  8.3  1.70 13.79  7.02 289 1020.0  13.9  13.6 999.0 99.0 99.00
2018 01 14 19 50  98  4.5  5.6  1.65 13.79  7.98 290 1020.1  14.1  13.6 999.0 99.0 99.00
2018 01 14 20 50 104  3.4  4.7  1.49 14.81  8.49 291 1019.7  14.5  13.7 999.0 99.0 99.00
2018 01 14 21 50 114  2.5  3.3  1.89 12.90 10.01 293 1018.8  14.7  13.7 999.0 99.0 99.00
2018 01 14 22 50 123  2.2  3.1  1.58 12.90 10.09 291 1018.6  14.9  13.8 999.0 99.0 99.00
2018 01 14 23 50 117  1.7  2.7  1.73 12.90 10.85 289 1018.9  14.7  13.8 999.0 99.0 99.00
2018 01 15 00 50  97  3.7  4.6  1.69 13.79 10.98 286 1018.3  14.4  13.7 999.0 99.0 99.00
2018 01 15 01 50 252  2.1  3.1  2.06 12.90 11.95 285 1018.7  14.3  13.7 999.0 99.0 99.00
2018 01 15 02 50 104  1.6  2.5  1.62 13.79 11.37 305 1018.6  14.4  13.7 999.0 99.0 99.00
2018 01 15 03 50  99  3.2  4.3  1.94 21.05 12.18 306 1017.8  13.9  13.6 999.0 99.0 99.00
2018 01 15 04 50 128  2.1  3.6  1.93 21.05 12.77 300 1017.9  14.2  13.6 999.0 99.0 99.00
2018 01 15 05 50  93  4.7  5.9  2.21 21.05 13.16 301 1017.4  14.4  13.6 999.0 99.0 99.00
2018 01 15 06 50 103  4.9  6.0  2.22 21.05 13.46 299 1018.3  15.0  13.6 999.0 99.0 99.00
2018 01 15 07 50 108  3.0  4.2  2.42 21.05 13.98 292 1018.2  14.3  13.6 999.0 99.0 99.00
2018 01 15 08 50  72  0.8  1.6  2.01 21.05 13.22 284 1019.1  14.1  13.6 999.0 99.0 99.00
2018 01 15 09 50  90  1.9  3.5  2.26 21.05 14.16 300 1018.5  13.8  13.6 999.0 99.0 99.00
2018 01 15 10 50 104  2.8  3.9  2.85 21.05 15.63 296 1018.4  14.0  13.5 999.0 99.0 99.00
2018 01 15 11 50 147  2.6  3.6  2.59 19.05 14.83 293 1018.2  14.2  13.5 999.0 99.0 99.00
2018 01 15 12 50 218  3.7  4.7  2.98 21.05 14.82 283 1018.8  13.8  13.5 999.0 99.0 99.00
2018 01 15 13 50 299  1.4  2.5  3.46 19.05 15.14 283 1018.9  13.6  13.5 999.0 99.0 99.00
2018 01 15 14 50  87  2.4  4.2  3.42 19.05 14.39 297 1017.8  13.5  13.5 999.0 99.0 99.00
2018 01 15 15 50 128  4.2  6.2  3.16 19.05 13.66 298 1017.9  13.7  13.5 999.0 99.0 99.00
2018 01 15 16 50 138  2.3  3.7  3.38 19.05 14.06 298 1019.3  13.7  13.5 999.0 99.0 99.00
2018 01 15 17 50 255  1.5  3.3  3.32 13.79 13.17 270 1019.8  13.8  13.6 999.0 99.0 99.00
2018 01 15 18 50 207  1.7  2.6  3.14 19.05 13.24 283 1020.4  14.2  13.6 999.0 99.0 99.00
2018 01 15 19 50 199  1.7  2.5  3.31 19.05 14.26 291 1020.1  14.1  13.8 999.0 99.0 99.00
2018 01 15 20 50 195  2.0  2.5  3.13 13.79 13.15 269 1019.5  14.2  13.9 999.0 99.0 99.00
2018 01 15 21 50 142  2.4  3.7  3.44 17.39 13.96 292 1018.6  14.1  14.1 999.0 99.0 99.00
2018 01 15 22 50 171  2.3  3.2  3.59 17.39 13.58 295 1018.8  13.9  14.1 999.0 99.0 99.00
2018 01 15 23 50 203  2.6  3.1  3.03 17.39 13.17 279 1018.7  14.3  14.0 999.0 99.0 99.00
2018 01 16 00 50 197  1.9  3.1  2.95 17.39 13.32 283 1018.9  13.8  14.0 999.0 99.0 99.00
2018 01 16 01 50 198  1.9  2.7  3.46 14.81 13.87 269 1019.5  13.6  13.9 999.0 99.0 99.00
2018 01 16 02 50 195  1.6  2.6  3.22 17.39 13.46 285 1019.6  13.3  13.9 999.0 99.0 99.00
2018 01 16 03 50 147  1.6  2.8  3.63 17.39 14.90 290 1019.6  12.9  13.8 999.0 99.0 99.00
2018 01 16 04 50 151  1.7  2.8  3.26 17.39 13.71 297 1020.3  12.8  13.8 999.0 99.0 99.00
2018 01 16 05 50 132  2.5  3.9  3.59 17.39 14.02 307 1020.0  12.8  13.8 999.0 99.0 99.00
2018 01 16 06 50 154  2.8  3.8  3.40 16.00 13.64 297 1020.9  12.9  13.8 999.0 99.0 99.00
2018 01 16 07 50 156  2.1  3.3  3.75 16.00 13.44 296 1021.9  13.0  13.8 999.0 99.0 99.00
2018 01 16 08 50 118  3.5  5.0  3.72 16.00 13.40 300 1021.1  13.0  13.8 999.0 99.0 99.00
2018 01 16 09 50 116  4.2  6.1  3.41 16.00 13.31 297 1020.8  13.0  13.8 999.0 99.0 99.00
2018 01 16 10 50 117  3.2  4.6  3.89 16.00 13.35 290 1021.4  13.0  13.8 999.0 99.0 99.00
2018 01 16 11 50  90  3.6  5.5  3.97 16.00 13.18 302 1021.0  13.0  13.7 999.0 99.0 99.00
2018 01 16 12 50  85  3.6  5.7  3.33 13.79 12.17 306 1021.5  12.9  13.7 999.0 99.0 99.00
2018 01 16 13 50 119  2.1  3.6  3.37 13.79 11.95 295 1021.8  13.2  13.7 999.0 99.0 99.00
2018 01 16 14 50 152  1.4  2.8  3.32 16.00 11.81 289 1021.9  13.5  13.7 999.0 99.0 99.00
2018 01 16 15 50 103  1.1  2.3  4.04 16.00 12.40 302 1022.5  13.5  13.7 999.0 99.0 99.00
2018 01 16 16 50 106  2.1  3.7  3.61 16.00 12.16 296 1022.8  13.5  13.7 999.0 99.0 99.00
2018 01 16 17 50  82  2.4  4.6  3.47 17.39 11.47 299 1023.1  13.6  13.7 999.0 99.0 99.00
2018 01 16 18 50 179  0.2  1.4  3.55 17.39 11.54 300 1023.7  13.8  13.7 999.0 99.0 99.00
2018 01 16 19 50 257  2.0  3.3  3.58 14.81 11.34 280 1023.4  13.8  13.8 999.0 99.0 99.00
2018 01 16 20 50 282  2.7  4.5  3.86 16.00 11.60 280 1022.6  13.6  13.8 999.0 99.0 99.00
2018 01 16 21 50 295  3.0  4.2  3.27 13.79 10.88 276 1022.1  13.4  13.8 999.0 99.0 99.00
2018 01 16 22 50 310  1.7  2.6  3.25 16.00 10.86 285 1021.8  13.4  13.8 999.0 99.0 99.00
2018 01 16 23 50 326  3.7  5.2  3.42 13.79 11.22 282 1021.9  13.3  13.8 999.0 99.0 99.00
2018 01 17 00 50 318  2.8  3.8  3.78 14.81 11.50 295 1021.9  13.2  13.8 999.0 99.0 99.00
2018 01 17 01 50 317  4.8  5.8  3.32 14.81 11.31 291 1021.7  13.0  13.7 999.0 99.0 99.00
2018 01 17 02 50 297  5.6  7.0  3.61 13.79 11.56 298 1022.3  12.6  13.8 999.0 99.0 99.00
2018 01 17 03 50 310  5.2  6.7  3.57 14.81 11.10 288 1022.5  12.7  13.7 999.0 99.0 99.00
2018 01 17 04 50 313  5.1  6.6  3.97 14.81 11.45 293 1022.5  12.5  13.6 999.0 99.0 99.00
2018 01 17 05 50 315  5.5  7.6  3.72 13.79 11.17 297 1023.2  12.2  13.6 999.0 99.0 99.00
2018 01 17 06 50 323  4.1  5.4  3.78 16.00 11.06 294 1023.3  12.4  13.5 999.0 99.0 99.00
2018 01 17 07 50 342  3.8  4.9  3.75 13.79 10.82 296 1023.3  12.7  13.5 999.0 99.0 99.00
2018 01 17 08 50 333  3.4  5.2  3.84 13.79 10.88 299 1022.8  12.8  13.5 999.0 99.0 99.00
2018 01 17 09 50 343  4.0  5.1  3.87 14.81 11.19 289 1022.7  12.4  13.5 999.0 99.0 99.00
2018 01 17 10 50  15  3.5  4.4  3.52 14.81 10.34 291 1023.0  12.6  13.5 999.0 99.0 99.00
2018 01 17 11 50 345  3.4  4.8  3.92 14.81 11.28 290 1023.0  12.7  13.5 999.0 99.0 99.00
2018 01 17 12 50  17  1.6  3.0  3.35 14.81 10.55 294 1022.5  12.5  13.5 999.0 99.0 99.00
2018 01 17 13 50 336  1.0  1.8  3.44 14.81 10.74 298 1022.4  12.0  13.6 999.0 99.0 99.00
2018 01 17 14 50  66  2.2  3.5  3.26 14.81  9.88 290 1022.3  11.9  13.6 999.0 99.0 99.00
2018 01 17 15 50  87  2.6  3.8  3.03 14.81 10.11 292 1022.2  11.5  13.6 999.0 99.0 99.00
2018 01 17 16 50  21  1.7  2.3  3.43 13.79 10.85 305 1023.0  11.7  13.5 999.0 99.0 99.00
2018 01 17 17 50 304  4.1  5.6  3.25 14.81 10.66 292 1024.6  11.9  13.5 999.0 99.0 99.00
2018 01 17 18 50 299  4.2  5.5  2.72 12.90  9.66 278 1024.7  13.4  13.6 999.0 99.0 99.00
2018 01 17 19 50 314  4.9  5.8  3.29 12.90 10.22 288 1024.0  13.1  13.6 999.0 99.0 99.00
2018 01 17 20 50 345  5.3  6.6  2.92 13.79 10.01 302 1023.2  13.4  13.6 999.0 99.0 99.00
2018 01 17 21 50 351  4.0  5.1  2.59 13.79  9.75 302 1022.3  12.9  13.6 999.0 99.0 99.00
2018 01 17 22 50 279  2.9  3.7  3.24 13.79 10.47 286 1022.2  13.5  13.6 999.0 99.0 99.00
2018 01 17 23 50 225  0.7  1.7  2.73 14.81  9.72 285 1021.8  14.1  13.7 999.0 99.0 99.00
2018 01 18 00 50 265  1.9  3.2  3.39 12.90 10.98 275 1021.6  13.2  13.7 999.0 99.0 99.00
2018 01 18 01 50 273  4.7  6.1  3.01 12.12 10.50 283 1021.9  13.4  13.7 999.0 99.0 99.00
2018 01 18 02 50 295  4.1  5.5  3.16 13.79 10.93 293 1021.9  13.4  13.5 999.0 99.0 99.00
2018 01 18 03 50 309  3.1  4.2  2.76 14.81 10.22 286 1021.1  13.5  13.5 999.0 99.0 99.00
2018 01 18 04 50 317  1.9  3.0  3.35 12.12 10.92 290 1021.1  13.4  13.4 999.0 99.0 99.00
2018 01 18 05 50 330  2.2  3.1  2.59 13.79  9.98 291 1021.3  13.2  13.4 999.0 99.0 99.00
2018 01 18 06 50 301  2.8  3.9  2.71 13.79 10.33 278 1021.3  13.2  13.4 999.0 99.0 99.00
2018 01 18 07 50 284  3.8  5.4  2.73 13.79 10.37 282 1021.4  13.4  13.3 999.0 99.0 99.00
2018 01 18 08 50 270  3.3  4.4  2.63 13.79 10.22 268 1021.2  12.5  13.4 999.0 99.0 99.00
2018 01 18 09 50 287  3.1  4.6  2.46 12.90  9.74 273 1021.3  12.2  13.5 999.0 99.0 99.00
2018 01 18 10 50 297  2.3  3.3  2.44 13.79  9.92 281 1020.8  12.3  13.6 999.0 99.0 99.00
2018 01 18 11 50  52  3.3  4.3  2.69 12.90 10.74 286 1020.0  12.0  13.7 999.0 99.0 99.00
2018 01 18 12 50  70  1.6  2.8  2.58 21.05 10.64 302 1019.6  12.8  13.7 999.0 99.0 99.00
2018 01 18 13 50 110  3.0  4.6  3.05 13.79 11.73 293 1019.1  13.0  13.7 999.0 99.0 99.00
2018 01 18 14 50 244  0.6  1.9  3.89 19.05 13.08 305 1020.1  13.2  13.7 999.0 99.0 99.00
2018 01 18 15 50 147  2.2  4.2  4.48 19.05 13.84 301 1019.5  13.3  13.7 999.0 99.0 99.00
2018 01 18 16 50 141  2.8  6.2  5.08 19.05 14.06 302 1019.7  13.6  13.7 999.0 99.0 99.00
2018 01 18 17 50 172  2.5  4.9  6.55 19.05 14.22 294 1020.0  13.5  13.8 999.0 99.0 99.00
2018 01 18 18 50 150  3.1  7.0  6.33 19.05 14.36 282 1020.1  13.2  13.8 999.0 99.0 99.00
2018 01 18 19 50 141  4.5  7.9  6.59 16.00 13.90 293 1018.9  13.1  13.8 999.0 99.0 99.00
2018 01 18 20 50 152  4.9  7.1  6.39 17.39 13.74 286 1017.9  13.2  13.8 999.0 99.0 99.00
2018 01 18 21 50 173  5.0  6.6  5.99 17.39 13.13 274 1017.4  13.6  13.8 999.0 99.0 99.00
2018 01 18 22 50 303  6.6  9.6  5.87 17.39 12.74 273 1017.5  12.7  13.8 999.0 99.0 99.00
2018 01 18 23 50 290  5.0  7.1  5.70 17.39 12.08 274 1017.6  12.8  13.8 999.0 99.0 99.00
2018 01 19 00 50 271  4.1  6.0  6.63 16.00 12.87 279 1017.8  12.9  13.8 999.0 99.0 99.00
2018 01 19 01 50 281  6.7  8.6  5.11 17.39 11.84 281 1017.3  12.6  13.7 999.0 99.0 99.00
2018 01 19 02 50 278  7.5  9.4  5.51 17.39 11.93 276 1017.8  12.2  13.7 999.0 99.0 99.00
2018 01 19 03 50 277  7.0  9.0  4.90 16.00 11.50 281 1017.9  12.5  13.7 999.0 99.0 99.00
2018 01 19 04 50 285  6.1  8.1  5.43 14.81 11.53 290 1018.3  12.6  13.6 999.0 99.0 99.00
2018 01 19 05 50 297  4.1  6.3  5.58 16.00 12.04 291 1018.6  12.9  13.7 999.0 99.0 99.00
2018 01 19 06 50 285  5.2  6.8  5.02 16.00 11.65 283 1019.0  13.3  13.7 999.0 99.0 99.00
2018 01 19 07 50 291  7.6  9.3  5.39 16.00 11.70 285 1019.0  13.3  13.7 999.0 99.0 99.00
2018 01 19 08 50 291  6.5  8.8  5.34 16.00 11.57 287 1019.1  13.2  13.7 999.0 99.0 99.00
2018 01 19 09 50 289  6.5  9.2  6.08 16.00 11.87 285 1018.9  13.0  13.6 999.0 99.0 99.00
2018 01 19 10 50 299  7.2  9.4  5.14 16.00 10.99 294 1019.0  13.0  13.6 999.0 99.0 99.00
2018 01 19 11 50 318  6.0  7.8  4.50 16.00 10.26 286 1019.0  12.9  13.5 999.0 99.0 99.00
2018 01 19 12 50 323  6.2  8.2  5.37 14.81 11.03 292 1019.0  12.8  13.5 999.0 99.0 99.00
2018 01 19 13 50 317  6.4  8.0  4.96 16.00 10.55 300 1019.0  12.6  13.5 999.0 99.0 99.00
2018 01 19 14 50 318  5.4  7.7  5.53 16.00 11.38 300 1019.5  12.6  13.5 999.0 99.0 99.00
2018 01 19 15 50 328  6.0  7.7  4.79 16.00 10.73 305 1019.7  12.7  13.5 999.0 99.0 99.00
2018 01 19 16 50 335  6.8  9.8  4.49 16.00 10.47 297 1020.0  12.4  13.4 999.0 99.0 99.00
2018 01 19 17 50  17  4.8  6.2  5.14 14.81 11.05 311 1020.3  12.0  13.4 999.0 99.0 99.00
2018 01 19 18 50 336  3.8  5.8  4.63 14.81 11.05 308 1020.5  12.6  13.5 999.0 99.0 99.00
2018 01 19 19 50 318  4.3  6.2  4.72 14.81 10.85 304 1019.8  12.7  13.5 999.0 99.0 99.00
2018 01 19 20 50 360  5.3  7.6  5.13 14.81 11.41 305 1019.1  12.0  13.6 999.0 99.0 99.00
2018 01 19 21 50 331  5.5  8.0  4.78 14.81 11.26 297 1018.6  12.8  13.6 999.0 99.0 99.00
2018 01 19 22 50 313  6.6  8.7  4.43 13.79 10.65 292 1018.3  12.8  13.6 999.0 99.0 99.00
2018 01 19 23 50 337  6.9  8.9  4.56 14.81 10.44 299 1018.2  12.5  13.6 999.0 99.0 99.00
2018 01 20 00 50 339  6.3  7.9  4.65 14.81 10.28 307 1018.2  11.9  13.6 999.0 99.0 99.00
2018 01 20 01 50 330  7.1  9.0  5.29 13.79 10.54 303 1018.2  12.0  13.5 999.0 99.0 99.00
2018 01 20 02 50 330  7.8  9.9  4.31 14.81  9.73 298 1018.5  12.0  13.4 999.0 99.0 99.00
